year,artist,count,tag
"2022","Car Seat Headrest","1","Lo-Fi"
"2022","niteboi","7","witch house"
"2022","David August","1","deep house"
"2022","Erol Alkan","1","electronic"
"2022","Inward","1","seen live"
"2022","Prey Review","1","null"
"2022","Saint Row","1","spotify"
"2022","PURPLE POSSE","3","USA"
"2022","Elephant Gym","4","math rock"
"2022","Aleph","3","Progressive metal"
"2022","Glass Animals","5","electronic"
"2022","Rival Consoles","7","idm"
"2022","Kyary Pamyu Pamyu","2","j-pop"
"2022","Ananda Shankar","1","Indian"
"2022","black coast","1","electronic"
"2022","Stefflon Don","1","Hip-Hop"
"2022","DJ Khalil","1","Hip-Hop"
"2022","Beat Connection","1","chillwave"
"2022","Coast Modern","1","indie pop"
"2022","Cola Splash","1","electronic"
"2022","Q Lazzarus","1","new wave"
"2022","Phum Viphurit","1","indie pop"
"2022","Freddie Dredd","4","phonk"
"2022","potsu","2","nu jazz"
"2022","Jimmy Whispers","2","chillout"
"2022","Q&A","1","industrial"
"2022","brentalfloss","3","video game music"
"2022","Ghanaian Stallion","2","countries and continents"
"2022","DJ YUNG VAMP","4","phonk"
"2022","Corbin","7","cloud rap"
"2022","Yoni & Geti","1","Hip-Hop"
"2022","Keala Settle","3","musical"
"2022","Goldwater","8","ambient"
"2022","Throwing Good Money After Bad Car Infrastructure","1","null"
"2022","La Fine Equipe","8","instrumental hip-hop"
"2022","Baths","12","electronic"
"2022","Eek! Emulation!","1","null"
"2022","Deeb","5","downtempo"
"2022","Jordyn Edmonds","1","USA"
"2022","G Jones","21","trap"
"2022","Earl Sweatshirt","7","Hip-Hop"
"2022","Ellie Goulding","1","female vocalists"
"2022","Cris Velasco","1","Soundtrack"
"2022","DJ Grumble","1","Hip-Hop"
"2022","All Talk","2","electronic"
"2022","K.Flay","7","Hip-Hop"
"2022","David Bowie","1","rock"
"2022","Lipps Inc.","2","Disco"
"2022","Airospace","1","Hip-Hop"
"2022","박혜진 Park Hye Jin","2","House"
"2022","||||||||||||||||||||","1","electronic"
"2022","Tom VR","1","House"
"2022","Sofia Kourtesis","4","electronic"
"2022","e.vax","1","electronic"
"2022","Still Woozy","9","bedroom pop"
"2022","A-Trak","5","turntablism"
"2022","Hodgy","3","Hip-Hop"
"2022","The White Stripes","2","rock"
"2022","Chief.","1","beats"
"2022","Stevie Wonder","1","soul"
"2022","KNOWER","3","electronic"
"2022","Rahhh","1","electronic"
"2022","How to Destroy Angels","1","industrial"
"2022","Bearscopic Bounce","1","null"
"2022","Kyth Mirror","1","null"
"2022","Special_T","1","null"
"2022","TV Girl","19","indie pop"
"2022","whitewoods","2","chillwave"
"2022","Nugat","6","Hip-Hop"
"2022","Masego","4","jazz"
"2022","Low Hum","1","indie rock"
"2022","jamesjamesjames","1","House"
"2022","Madeaux","2","electronic"
"2022","Haftbefehl","1","Deutschrap"
"2022","American Football","1","emo"
"2022","Sorcha Richardson","1","dream pop"
"2022","Poppy","2","pop"
"2022","RAT BOY","1","punk"
"2022","Master Stryker マスターストライカ","2","vaporwave"
"2022","Kimya Dawson & Antsy Pants","1","null"
"2022","MillionYoung","1","chillwave"
"2022","Robotaki","5","electronic"
"2022","MSTRKRFT","2","electronic"
"2022","Classixx","1","electronic"
"2022","Jamiroquai","3","funk"
"2022","Fishmans","4","dub"
"2022","Evil Nine","21","breakbeat"
"2022","Yeah Yeah Yeahs","19","indie"
"2022","Tommy Genesis","2","Hip-Hop"
"2022","Cosmonauts","2","Garage Rock"
"2022","Marti Fischer","1","metal"
"2022","ukiyo","1","noise"
"2022","Yunomi","1","electronic"
"2022","Claire","2","female vocalists"
"2022","TORIENA","1","chiptune"
"2022","DinoJr.","2","japanese"
"2022","VesperTown","2","electronic"
"2022","grandson","1","indie rock"
"2022","Rejjie Snow","2","Hip-Hop"
"2022","Kero Kero Bonito","17","electropop"
"2022","Else","1","electronic"
"2022","Anastacia","1","pop"
"2022","Alex Gopher","1","electronic"
"2022","Gentleman","1","reggae"
"2022","yeule","10","electronic"
"2022","Perfect Giddimani","1","reggae"
"2022","Patrice","1","reggae"
"2022","Patty Gurdy","2","folk"
"2022","SADO OPERA","1","rock"
"2022","Lindsey Stirling","2","violin"
"2022","Pentatonix","1","a cappella"
"2022","Braxe + Falcon","3","null"
"2022","Rina Sawayama","2","pop"
"2022","PINK GUY","1","Hip-Hop"
"2022","Wema","4","electronic"
"2022","Starbomb","2","comedy"
"2022","Netherfriends","2","indie pop"
"2022","Linton Kwesi Johnson","1","reggae"
"2022","biskwiq","3","United States"
"2022","Mr FijiWiji","2","chillstep"
"2022","Haux","3","folk"
"2022","Timati","1","Hip-Hop"
"2022","Polo & Pan","2","french"
"2022","Young Franco","1","Hip-Hop"
"2022","Subeck","1","null"
"2022","Cream Soda","1","House"
"2022","Exmag","3","soul"
"2022","Halberd","1","Death/Doom Metal"
"2022","D Smoke","4","Hip-Hop"
"2022","Ian Pooley","2","House"
"2022","DJ Pone","3","turntablism"
"2022","Freddie Gibbs","1","Hip-Hop"
"2022","Dfalt","2","Hip-Hop"
"2022","Sad Meal","4","UK"
"2022","Mrsa","1","Drum and bass"
"2022","J. Cole","1","Hip-Hop"
"2022","Jesse Novak","2","Soundtrack"
"2022","Midge Ure","4","new wave"
"2022","NGHTMRE","2","trap"
"2022","Years & Years","1","electronic"
"2022","Marek Hemmann","2","minimal"
"2022","The Bravery","1","indie"
"2022","Noah B","6","electronic"
"2022","Antwon","4","Hip-Hop"
"2022","Melody's Echo Chamber","4","dream pop"
"2022","Ivy Lab","4","Drum and bass"
"2022","elton aura","1","Hip-Hop"
"2022","Dub Incorporation","2","reggae"
"2022","ZHU","9","House"
"2022","Dorian Electra","1","pop"
"2022","Shire T","1","electronic"
"2022","Girl Unit","5","dubstep"
"2022","tajima hal","3","beats"
"2022","Andrew Huang","6","experimental"
"2022","Datassette","2","electronic"
"2022","Shag","2","Hip-Hop"
"2022","Jason Nolan","1","indie pop"
"2022","Gorillaz, Kilo Kish & Zebra Katz & Imani Vonshà","3","null"
"2022","The Charmels","1","soul"
"2022","Spacemonkeyz vs. Gorillaz","1","dub"
"2022","Space Monkeyz vs. Gorillaz","11","dub"
"2022","SebastiAn feat. Gallant","1","null"
"2022","SebastiAn feat. Sparks","1","null"
"2022","SebastiAn feat. Sunni Colón","1","null"
"2022","SebastiAn feat. Loota","1","null"
"2022","SebastiAn feat. Allan Kingdom","1","null"
"2022","Sebastian feat. Mayer Hawthorne","1","null"
"2022","Tokyo Philharmonic Orchestra","28","Classical"
"2022","Mayhem","1","black metal"
"2022","Flume feat. Beck","2","null"
"2022","Flume feat. MNDR","2","null"
"2022","Flume feat. AlunaGeorge","2","null"
"2022","Flume feat. Little Dragon","2","null"
"2022","Flume feat. Allan Kingdom & Raekwon","3","null"
"2022","Flume feat. Vince Staples & Kučka","2","null"
"2022","Flume Feat. Tove Lo","2","null"
"2022","Flume feat. Kučka","2","null"
"2022","Flume feat. Vic Mensa","2","null"
"2022","Flume feat. Kai","2","null"
"2022","Flume, Damon Albarn","2","null"
"2022","Flume, Caroline Polachek","2","null"
"2022","Flume, Emma Louise","2","null"
"2022","Flume, KUCKA, QUIET BISON","2","null"
"2022","Flume, MAY-A","2","null"
"2022","San Cisco","1","indie pop"
"2022","Marlena Shaw","1","soul"
"2022","Gurrumul","5","folk"
"2022","Sir Froderick","1","beats"
"2022","Skatemaster Falcon","1","null"
"2022","JAMO","1","Hip-Hop"
"2022","Dexter","5","electro"
"2022","Matt Champion","2","brockhampton"
"2022","Hollow Clouds","4","null"
"2022","Mark Guiliana","3","jazz"
"2022","Beastie Boys","2","Hip-Hop"
"2022","Coolio","3","Hip-Hop"
"2022","I_O","3","techno"
"2022","Gateway Drugs","4","synthpop"
"2022","Alina Baraz","2","pop"
"2022","Essay","6","ambient"
"2022","Paul Leonard-Morgan","1","Soundtrack"
"2022","MARCIN PRZYBYLOWICZ","1","Soundtrack"
"2022","Skrillex, 12th Planet & Kill The Noise","1","null"
"2022","Mefjus","15","Drum and bass"
"2022","Meechy Darko","1","Hip-Hop"
"2022","Shades","1","electronic"
"2022","The Upbeats","15","Drum and bass"
"2022","BLAck pARty","1","rnb"
"2022","Ryan Hemsworth","11","electronic"
"2022","Lomonov","1","null"
"2022","The Jazz Jousters","2","jazz"
"2022","Zoo Mee","1","null"
"2022","Pigeondust","1","instrumental hip-hop"
"2022","CarmoLan","1","null"
"2022","Devaloop","1","instrumental hip-hop"
"2022","Handbook","1","instrumental hip-hop"
"2022","Pilote","1","electronic"
"2022","Clozee","1","electronic"
"2022","The Present Sound","1","null"
"2022","tonebox","2","synthwave"
"2022","Zebrablood","1","Excepter"
"2022","Mute","1","punk rock"
"2022","Peggy Gou","1","House"
"2022","Disturbed","3","metal"
"2022","Caleon Fox","1","trap"
"2022","Mo Kolours","2","experimental"
"2022","Barbagallo","1","Lo-Fi"
"2022","Paper Tiger","2","Hip-Hop"
"2022","The Gaslamp Killer","1","experimental"
"2022","Jelani Aryeh","2","indie"
"2022","The Moors","2","neofolk"
"2022","I'm Not a Band","5","electro"
"2022","Weekend Wolves","1","electronic"
"2022","Marvel Alexander","1","null"
"2022","Lauren Faith","1","rnb"
"2022","Elliott Smith","2","singer-songwriter"
"2022","Craig David","1","rnb"
"2022","Lou Phelps","1","Hip-Hop"
"2022","The Celestics","1","underground hip-hop"
"2022","Memtrix","2","Drum and bass"
"2022","Milo","3","Hip-Hop"
"2022","Dead Robot","2","electronic"
"2022","The Doors","5","classic rock"
"2022","Hoosky","1","beats"
"2022","Kyuss","1","Stoner Rock"
"2022","Show Me the Body","1","noise rock"
"2022","Kero One","6","Jazz Hop"
"2022","Rippps","4","null"
"2022","Bob Juburi","4","Hip-Hop"
"2022","Pink Floyd","5","Progressive rock"
"2022","RudeManners","1","Hip-Hop"
"2022","Poptartpete","2","beats"
"2022","Botany","2","experimental"
"2022","Icarus Moth","1","electronica"
"2022","Joba","1","german"
"2022","New Navy","3","indie"
"2022","The Aston Shuffle","2","electronic"
"2022","Shakka","4","Hip-Hop"
"2022","Tyga","1","Hip-Hop"
"2022","Blue Sky Black Death","6","instrumental hip-hop"
"2022","somni","2","Lo-Fi"
"2022","Clubroot","2","dubstep"
"2022","yndi","4","indie"
"2022","PinkPantheress","4","rnb"
"2022","Bad Snacks","3","instrumental hip hop"
"2022","Proxima","4","Drum and bass"
"2022","Kylie Minogue","3","pop"
"2022","French Montana","1","Hip-Hop"
"2022","Jumo","2","electronic"
"2022","a-ha","2","80s"
"2022","KennyHoopla","3","pop punk"
"2022","The Sugarhill Gang","2","Hip-Hop"
"2022","Lena Raine","2","electronic"
"2022","Duskus","2","electronic"
"2022","Hollywood Principle","1","electronic"
"2022","Barry Louis Polisar","1","folk"
"2022","Charisma.com","2","japanese"
"2022","Imany","1","soul"
"2022","Herzeloyde","3","australia"
"2022","Griz","1","dubstep"
"2022","Mosh","1","electro"
"2022","Mystery Skulls","4","synthpop"
"2022","Sam Smith","1","soul"
"2022","Decap","3","USA"
"2022","Sndwvs","2","electronic"
"2022","Tobacco","2","psychedelic"
"2022","Digable Planets","1","Hip-Hop"
"2022","luis_d","5","null"
"2022","88rising","2","Hip-Hop"
"2022","Maximum Love","5","synthwave"
"2022","Dominic J Marshall","1","jazz"
"2022","Sonny Brown","1","null"
"2022","AFTA-1","1","instrumental hip-hop"
"2022","Cid Rim","1","future garage"
"2022","Lunice","1","electronic"
"2022","Fletcher","3","pop"
"2022","Belinda Carlisle","4","pop"
"2022","Onuka","2","electronic"
"2022","Stefan Stürmer","2","Trash"
"2022","Frenship","1","electronic"
"2022","Corey Hart","3","80s"
"2022","Isabella Amarga","1","pop"
"2022","Thompson Twins","3","80s"
"2022","Big Black Delta","2","electronic"
"2022","Richie Quake","1","indie"
"2022","BPM15Q","1","j-pop"
"2022","Dr. Peacock","2","frenchcore"
"2022","Elio","2","pop"
"2022","Kate Bush","1","female vocalists"
"2022","The Ting Tings","1","indie"
"2022","t.A.T.u.","7","pop"
"2022","Roxette","1","pop"
"2022","Money Boy","3","swag"
"2022","SYMBIZ SOUND","3","dub"
"2022","Jakub Zytecki","2","Progressive metal"
"2022","Revl9n","1","Electroclash"
"2022","Carla Vallet","1","jazz"
"2022","Cookin Soul","3","Hip-Hop"
"2022","CHUKI BEATS","1","Hip-Hop"
"2022","Cella","1","electronic"
"2022","Dessert","1","japanese"
"2022","Wilma Archer","1","jazz"
"2022","L D R U","1","trap"
"2022","CamelPhat","7","House"
"2022","Empire of the Sun","2","electronic"
"2022","Daddy Yankee","2","Reggaeton"
"2022","Solomun","1","deep house"
"2022","Big K.R.I.T.","2","Hip-Hop"
"2022","Smoke DZA","1","Hip-Hop"
"2022","Palmistry","4","electronic"
"2022","Kajagoogoo","2","80s"
"2022","P!nk","4","pop"
"2022","S-X","2","Grime"
"2022","Pearl Jam","2","Grunge"
"2022","OutKast","3","Hip-Hop"
"2022","Platnum","1","electronic"
"2022","Watermät","2","House"
"2022","The Deli","1","beats"
"2022","DJ Okawari","3","japanese"
"2022","Yvette Young","2","math rock"
"2022","The Bad Plus","1","jazz"
"2022","Franz Liszt","1","Classical"
"2022","Boiler Room","7","Nu Metal"
"2022","Jim-E Stack","7","electronic"
"2022","Steven Malcolm","4","Hip-Hop"
"2022","Charli Brix","7","female vocalists"
"2022","Jason Rich","2","vaporwave"
"2022","Caroline Polachek","10","art pop"
"2022","Crazy Astronaut","3","darkpsy"
"2022","Too Many T's","4","Hip-Hop"
"2022","Jayda G","1","House"
"2022","Billx","1","Hardtek"
"2022","Bomfunk MC's","1","electronic"
"2022","MaxUHU","1","null"
"2022","F & K","1","null"
"2022","Droplex","1","minimal"
"2022","Sparkling","4","electronic"
"2022","mausio","1","electronic"
"2022","DJ Skinhead","1","speedcore"
"2022","K.I.Z","1","Hip-Hop"
"2022","Tiger104er","1","Hip-Hop"
"2022","VSK","2","techno"
"2022","Kommando Kante","1","null"
"2022","Die Atzen","1","electronic"
"2022","Jan Delay","2","reggae"
"2022","Rxseboy","1","Hip-Hop"
"2022","Nicolas Haelg","1","swiss"
"2022","Björn Peng","1","electronic"
"2022","Tom Cochrane","1","rock"
"2022","Viko63","1","germany"
"2022","Rasmes","32","null"
"2022","Philemon","1","Hip-Hop"
"2022","Dr. Dre","1","Hip-Hop"
"2022","Adolf Noise","2","electronic"
"2022","Mark Gaboda","1","null"
"2022","Kobito","1","Hip-Hop"
"2022","Käptn Peng","1","german"
"2022","GReeen","7","j-pop"
"2022","Manny Marc","1","Hip-Hop"
"2022","Grossstadtgeflüster","1","electronic"
"2022","Erobique","1","electro"
"2022","Vize","1","House"
"2022","Laserboys","1","Nintendocore"
"2022","Alicia Keys","2","soul"
"2022","Nelly","3","Hip-Hop"
"2022","Eve","2","Hip-Hop"
"2022","Jennifer Lopez","2","pop"
"2022","Missy Elliott","5","Hip-Hop"
"2022","Gwen Stefani","2","pop"
"2022","Rihanna","3","pop"
"2022","Gorillaz feat. Brandon Markell Holmes","1","rock"
"2022","Gorillaz & Carly Simon & Kali Uchis","1","null"
"2022","Gorillaz feat. Peven Everett","1","rock"
"2022","Gorillaz, Rag’n’Bone Man & Zebra Katz & RAY BLK","1","null"
"2022","Gorillaz feat. Jehnny Beth","1","featuring"
"2022","Gorillaz feat. Benjamin Clementine","1","featuring"
"2022","Gorillaz feat. Kali Uchis","2","null"
"2022","Gorillaz & Jamie Principle & Zebra Katz","1","null"
"2022","Gorillaz & Mavis Staples & Pusha T","1","null"
"2022","Gorillaz feat. Anthony Hamilton","1","null"
"2022","070 Shake","5","rnb"
"2022","NxxxxxS","8","vaporwave"
"2022","Sun Glitters","2","chillwave"
"2022","Teen Daze","4","chillwave"
"2022","Feed Me & Crystal Fighters","1","null"
"2022","Feed Me & Yadi","1","null"
"2022","Clap! Clap!","1","electronic"
"2022","Jackson Sisters","1","soul"
"2022","Jorge Ben Jor","1","mpb"
"2022","Charlotte Adigéry","1","electronic"
"2022","Sevish","3","electronic"
"2022","Cashmere Cat","3","electronic"
"2022","Djrum","2","dubstep"
"2022","Tomas Barfod","3","minimal"
"2022","IHF","7","electronic"
"2022","ART-SCHOOL","1","J-rock"
"2022","Underspreche","1","electronic"
"2022","Kid Simius","1","dubstep"
"2022","Hot Tuna","1","blues"
"2022","Green Piccolo","1","trap"
"2022","SHADOWSTAR","1","UK"
"2022","ryan celsius sounds","1","trap"
"2022","Slight","7","beats"
"2022","Freddy Konfeddy","1","phonk"
"2022","yvncc","1","Hip-Hop"
"2022","berrymane","1","phonk"
"2022","1.9.9.9","1","null"
"2022","SOULZAY","1","phonk"
"2022","Apoc Krysis","1","phonk"
"2022","1ony","1","Hip-Hop"
"2022","3DMG","1","phonk"
"2022","Slim Guerilla","1","Hip-Hop"
"2022","SHINIGAMI TENSHI","1","phonk"
"2022","Roland Jones","2","phonk"
"2022","Robscire","1","phonk"
"2022","Lord Lorenz","1","phonk"
"2022","redhands","1","null"
"2022","ponsuda.","1","us"
"2022","KevinTheCreep","2","SIC LUNATIC FAMILY"
"2022","Von Storm","1","phonk"
"2022","Tre Flip","1","phonk"
"2022","ASERI","1","phonk"
"2022","Always Proper","1","Lo-Fi"
"2022","hymbeats","1","phonk"
"2022","Inteus","1","phonk"
"2022","DRAE DA SKIMASK","2","phonk"
"2022","DJ Smokey","2","phonk"
"2022","Lifeformed","1","chiptune"
"2022","Seatbelts","3","jazz"
"2022","Halogenix","4","Drum and bass"
"2022","Fisher","1","indie"
"2022","Miracle Musical","2","experimental"
"2022","Stitch Music","2","null"
"2022","Faunts","2","post-rock"
"2022","Frequent","2","glitch hop"
"2022","Hook N Sling","1","electronic"
"2022","Panic! at the Disco","2","rock"
"2022","Pink Guy","1","Hip-Hop"
"2022","Magdalena Bay","4","synthpop"
"2022","The Specials","1","ska"
"2022","Three Trapped Tigers","2","math rock"
"2022","Stonebank","1","dubstep"
"2022","The Chainsmokers","2","electronic"
"2022","Foster the People","1","indie"
"2022","Marie Davidson","1","minimal synth"
"2022","Enya","1","new age"
"2022","Adel Tawil","1","pop"
"2022","Bananarama","1","80s"
"2022","Flume & Eprom","3","electronic"
"2022","Tyler, The Creator Feat. Lil Wayne","1","null"
"2022","Tyler, the Creator & Frank Ocean & Steve Lacy","1","null"
"2022","Tyler, the Creator & Rex Orange County & Anna of the North","1","null"
"2022","Tyler, The Creator Feat. Estelle","1","null"
"2022","Tyler, The Creator feat. Jaden Smith","1","null"
"2022","Tyler, The Creator Feat. A$AP Rocky","1","null"
"2022","Tyler, The Creator Feat. Kali Uchis","1","null"
"2022","Tyler, The Creator Feat. Frank Ocean","1","Hip-Hop"
"2022","Tyler, The Creator feat. Rex Orange County","1","null"
"2022","Tankwart","3","thrash metal"
"2022","Lamorn","1","UK"
"2022","Jacques Greene","12","future garage"
"2022","Kraak & Smaak","4","funk"
"2022","Guns N' Roses","1","hard rock"
"2022","Roots Manuva","1","Hip-Hop"
"2022","cln","1","electronic"
"2022","Christian Nanzell","3","null"
"2022","Aether","2","trip-hop"
"2022","Underscores","2","hyperpop"
"2022","El Jazzy Chavo","2","instrumental hip-hop"
"2022","Souls of Mischief","2","Hip-Hop"
"2022","Nude","2","electronic"
"2022","DJ Koze","4","electronic"
"2022","Seneca B","1","instrumental hip-hop"
"2022","Blank Banshee","1","vaporwave"
"2022","Neat Beats","2","trip-hop"
"2022","Wu-Tang Clan","3","Hip-Hop"
"2022","Chance the Rapper","1","Hip-Hop"
"2022","We Plants Are Happy Plants","1","electronic"
"2022","Crème De La Crème","1","Hip-Hop"
"2022","Stoop Kids","2","Hip-Hop"
"2022","Molchat Doma","6","post-punk"
"2022","Panda Dub","1","dub"
"2022","Renz Young","1","null"
"2022","Bonez MC","3","german"
"2022","E-Dubble","1","Hip-Hop"
"2022","The Tech Thieves","1","electronic"
"2022","Willis","1","chillout"
"2022","Marlon Roudette","1","soul"
"2022","Rudedog","1","pop"
"2022","Knox Hill","1","Hip-Hop"
"2022","Nas","3","Hip-Hop"
"2022","2Pac","2","Hip-Hop"
"2022","Mobb Deep","3","Hip-Hop"
"2022","Tabby","2","Hip-Hop"
"2022","Matthew Chaim","1","Hip-Hop"
"2022","Joakim Karud","2","chillhop"
"2022","Brodinski","2","electro"
"2022","Liam Read","2","null"
"2022","Bicurious","1","math rock"
"2022","Jimmy Edgar","3","idm"
"2022","Shawn Wasabi","4","electronic"
